Wavelength (micron),fresh,1 pulse,2 pulse,3 pulses,5 pulses
4.239019667,0.083308327,0.081687094,0.082507191,0.085310406,0.086225208
4.238153725,0.083273102,0.081715669,0.082570074,0.085375845,0.086265063
4.237288136,0.083254717,0.081734657,0.08260588,0.08544644,0.086308445
4.2364229,0.083259212,0.081739507,0.082618617,0.085510401,0.086351455
4.235558018,0.083287427,0.081727657,0.082614236,0.085556366,0.086390879
4.234691695,0.083335974,0.081699893,0.082597483,0.085576284,0.08642431
4.23382752,0.083398888,0.081661379,0.082570529,0.085568321,0.086449893
4.232963697,0.083469952,0.081621139,0.082533969,0.085536872,0.08646607
4.232100226,0.083544265,0.081590444,0.082488684,0.08549158,0.086471294
4.231237108,0.083619119,0.081579657,0.082436894,0.08544469,0.086464047
4.230374342,0.083692803,0.081594729,0.082382286,0.085407303,0.086443792
4.229511927,0.083764339,0.081633292,0.082328403,0.085386565,0.086410862
4.228649864,0.083831877,0.081684902,0.082276849,0.085383814,0.086367731
4.227788152,0.083892047,0.081733138,0.082225944,0.08539506,0.086318459
4.226925005,0.083940736,0.08176117,0.082171868,0.085412481,0.086268686
4.226063996,0.083973041,0.081757849,0.082110605,0.085427277,0.086224636
4.225203338,0.083985372,0.081722392,0.082041278,0.085431904,0.086191698
4.22434303,0.083976512,0.081665621,0.081967524,0.085422575,0.086174126
4.223483073,0.083949095,0.081606468,0.081897726,0.085399584,0.086174076
4.222623465,0.083909772,0.081565384,0.081842615,0.085367676,0.086190596
4.221764208,0.083868888,0.08155738,0.081811791,0.085334506,0.086219956
4.2209053,0.083838108,0.081586792,0.081810643,0.085308654,0.086256157
4.22004496,0.083828161,0.081646814,0.081839294,0.085297659,0.086291906
4.219186752,0.08384561,0.081722661,0.081892662,0.085305481,0.086319596
4.218328892,0.08389104,0.081798068,0.081962727,0.085331144,0.086333571
4.217471381,0.083958917,0.081860362,0.082040966,0.085368506,0.086331116
4.216614219,0.084039389,0.081904667,0.082120811,0.085406464,0.08631307
4.215757405,0.084120785,0.0819331,0.082197753,0.08543161,0.086284028
4.214900939,0.08419371,0.081952281,0.08226961,0.085431249,0.086250469
4.214043046,0.084253745,0.081969237,0.082335333,0.085396618,0.08621955
4.213187276,0.084302295,0.081989187,0.082394314,0.08532523,0.086197049
4.212331854,0.084345767,0.082014125,0.082445698,0.085221688,0.086186503
4.21147678,0.084393166,0.082044167,0.082488149,0.085096889,0.08618878
4.210622052,0.084452759,0.082079575,0.082519938,0.084965395,0.086203076
4.209767671,0.084529692,0.082121006,0.082539047,0.084842025,0.086227472
4.208913637,0.084624531,0.082169789,0.082543131,0.084738473,0.086260287
4.20805995,0.084733665,0.082225511,0.082530294,0.084661242,0.086300312
4.207204838,0.084851059,0.082284815,0.082499969,0.084611364,0.086346372
4.206351844,0.084969797,0.082341277,0.082453878,0.084584569,0.086397175
4.205499195,0.085084341,0.082386859,0.082397394,0.08457402,0.086451095
4.204646892,0.085191008,0.082415089,0.082339115,0.084571857,0.086505846
4.203794934,0.085287942,0.08242386,0.082289427,0.084570716,0.086559616
4.202943321,0.085374897,0.08241696,0.082257848,0.084565116,0.086611029
4.202092054,0.085451782,0.082402905,0.082249433,0.084551375,0.086659661
4.201241131,0.085518799,0.082391762,0.082262377,0.084527549,0.08670538
4.200390552,0.085575578,0.082390988,0.082288309,0.084493917,0.086747535
4.199538555,0.085621785,0.082402845,0.0823142,0.084452273,0.086783905
4.198688666,0.085657489,0.082423516,0.082327225,0.084406432,0.086810523
4.19783912,0.085683747,0.08244533,0.082318732,0.084361614,0.086822007
4.196989919,0.085703015,0.082460251,0.082288207,0.084323612,0.086814045
4.196141061,0.085718756,0.082463503,0.08224313,0.084297095,0.086784935
4.195292546,0.085735082,0.08245552,0.082196019,0.084284608,0.086738014
4.194444375,0.085755786,0.082441415,0.08216008,0.084285455,0.086680953
4.193594787,0.085783193,0.082428166,0.082143825,0.084295943,0.086624551
4.192747302,0.085817685,0.082422222,0.082148632,0.084310728,0.086579389
4.191900159,0.085857204,0.082426514,0.082168947,0.084324584,0.086552475
4.191053358,0.085897517,0.08243989,0.082195399,0.084334713,0.086544632
4.1902069,0.085933658,0.082458191,0.082219198,0.084340976,0.086550586
4.189360783,0.08596112,0.082476665,0.082236194,0.084346154,0.086561271
4.188515008,0.085977781,0.082491086,0.08224812,0.08435389,0.086567262
4.187669574,0.085984324,0.082499696,0.082261119,0.084367179,0.086562536
4.186822729,0.085984837,0.082502203,0.082282555,0.084386263,0.086546981
4.185977978,0.085985755,0.082499556,0.082316807,0.084408806,0.08652558
4.185133569,0.08599368,0.082492673,0.082363127,0.084430856,0.086506573
4.184289499,0.086013528,0.082482443,0.082415769,0.084448512,0.086497107
4.18344577,0.086046757,0.082469812,0.082465686,0.084460328,0.086500411
4.182602382,0.086090732,0.082456246,0.082504005,0.084467597,0.08651424
4.181759333,0.086139073,0.082443964,0.082524825,0.084474036,0.086532558
4.180916624,0.086183347,0.082435112,0.082526256,0.084483431,0.086547897
4.180074255,0.086215634,0.082431241,0.082509866,0.084497624,0.086556043
4.179230478,0.086230529,0.082432149,0.082479078,0.08451451,0.086557771
4.178388788,0.086226481,0.082436058,0.082437557,0.084528645,0.086559838
4.177547437,0.086206435,0.082440251,0.082388554,0.084532323,0.086572332
4.176706425,0.08617669,0.082442611,0.082335332,0.084518972,0.086604986
4.175865751,0.0861451,0.082442764,0.082282056,0.084485236,0.086663237
4.175025415,0.086119216,0.082442144,0.082234842,0.084433128,0.086745522
4.174185418,0.086104258,0.082443314,0.082200983,0.084369096,0.086843635
4.173345759,0.086102363,0.082448197,0.082187464,0.084302602,0.086944824
4.172504696,0.086112544,0.082456657,0.082198764,0.084243126,0.087035472
4.171665713,0.086131277,0.082465777,0.08223483,0.084197818,0.087105195
4.170827067,0.086154131,0.082470476,0.082290462,0.084170016,0.087148997
4.169988758,0.086176784,0.082465621,0.082357164,0.084159603,0.087167631
4.169150786,0.086196195,0.082447682,0.082425269,0.084163729,0.087166255
4.16831315,0.086211365,0.082416557,0.082487232,0.084178667,0.087151314
4.167475852,0.086222575,0.082375427,0.08253954,0.084200877,0.087128497
4.166637153,0.086231232,0.082329594,0.082583193,0.084227399,0.087100879
4.165800527,0.086238632,0.082284945,0.082621746,0.084255784,0.087068956
4.164964238,0.086245583,0.082246272,0.082659392,0.084283664,0.087031692
4.164128283,0.086251985,0.082216742,0.082698099,0.084308373,0.086988162
4.163292665,0.086256504,0.082198194,0.082736731,0.084327426,0.086938972
4.162457382,0.086257985,0.082192106,0.082771115,0.084339079,0.086886932
4.161622433,0.086255038,0.082199492,0.082795769,0.084343278,0.086836121
4.16078782,0.086247724,0.082221081,0.082806227,0.08434176,0.086791144
4.159951811,0.086237093,0.082256588,0.082800965,0.084337729,0.086755682
4.159117868,0.086225956,0.082303488,0.082781774,0.084334701,0.086731423
4.158284259,0.086218256,0.082356692,0.082753683,0.084335252,0.086718136
4.157450984,0.08621874,0.082409589,0.082723274,0.084339658,0.086714121
4.156618043,0.086231817,0.08245541,0.082696498,0.084345786,0.086716927
4.155785435,0.086260752,0.082489365,0.08267712,0.084349722,0.086723909
4.154953161,0.086306201,0.082509835,0.082665987,0.084347063,0.08673295
4.154121221,0.086365749,0.082518563,0.082661124,0.084334798,0.086742002
4.153289613,0.086433615,0.082519214,0.082658643,0.084312918,0.086749421
4.152456614,0.086501569,0.082515959,0.082654433,0.084285047,0.086753899
4.151625673,0.08656022,0.082511528,0.082645641,0.08425776,0.086754585
4.150795064,0.086601587,0.082506771,0.082631888,0.084239125,0.086752092
4.149964788,0.086620794,0.082501006,0.082615267,0.084236622,0.086749128
4.149134843,0.086618142,0.082493588,0.082600391,0.084254612,0.086750065
4.148305231,0.086598293,0.082484702,0.082592972,0.084293229,0.086760536
4.14747595,0.086569753,0.082476283,0.082598163,0.084347439,0.086785309
4.146647001,0.086541462,0.082470812,0.082619243,0.084408809,0.086826615
4.145816664,0.08652071,0.082470095,0.082656473,0.084467336,0.086881776
4.144988377,0.086510485,0.082473946,0.082706605,0.084514078,0.086942744
4.144160422,0.086509152,0.082479488,0.082764001,0.084543605,0.086997558
4.143332797,0.086511642,0.082482054,0.082821343,0.084555451,0.087032466
4.142505503,0.086511593,0.082476697,0.082871736,0.084553571,0.087035697
4.141678539,0.086503783,0.082460254,0.082909756,0.084544889,0.087001391
4.140851906,0.086486384,0.082432597,0.082932665,0.084537015,0.086931824
4.140023888,0.086460731,0.082397,0.082940539,0.084535441,0.0868371
4.139197915,0.086431163,0.082358691,0.082935776,0.084542131,0.086733789
4.138372271,0.086402366,0.082323707,0.082922463,0.084555333,0.086640871
4.137546956,0.086378269,0.082296944,0.082905113,0.084570462,0.086575699
4.136721971,0.086360692,0.082281571,0.08288796,0.084581733,0.086550258
4.135897314,0.086349757,0.082278938,0.082873677,0.084584731,0.086569373
4.135072986,0.086344673,0.082289109,0.082862909,0.084576938,0.086630029
4.134248987,0.086344878,0.082311865,0.082854482,0.084558796,0.086723174
4.133423607,0.086350498,0.08234639,0.082845258,0.084532819,0.086836087
4.132600265,0.086362032,0.082391506,0.082831535,0.084503006,0.086954783
4.131777251,0.086379249,0.08244473,0.082809877,0.084472956,0.087066424
4.130954564,0.086399927,0.082502018,0.082778681,0.084446305,0.087160667
4.130132206,0.086419381,0.082558054,0.082739159,0.084425248,0.087230883
4.129310174,0.086431516,0.082607147,0.082695267,0.084411492,0.087274423
4.12848847,0.086430003,0.082644517,0.082653114,0.084405605,0.08729258
4.127667092,0.086411309,0.082668079,0.082619296,0.084407688,0.08728988
4.126846041,0.08637559,0.082678538,0.0825993,0.084417125,0.087273387
4.126023615,0.086327448,0.082679253,0.082595898,0.084432611,0.087250755
4.125203218,0.086274845,0.082674769,0.08260885,0.084452326,0.087228621
4.124383147,0.086226491,0.082668616,0.082635278,0.084474679,0.087211089
4.123563402,0.086189304,0.082661875,0.082670653,0.084497962,0.08719848
4.122743983,0.086166738,0.082652812,0.082710075,0.084521257,0.087188614
4.121924889,0.086158121,0.082637258,0.082749636,0.084544153,0.087177573
4.121106121,0.086160033,0.082610889,0.082786324,0.084566699,0.087162057
4.120287678,0.086167994,0.082571441,0.082818191,0.084588965,0.087141446
4.119467864,0.086178567,0.082520843,0.082844116,0.084611221,0.087118157
4.118650071,0.086190598,0.082465751,0.082863247,0.084633512,0.087097524
4.117832604,0.086205163,0.082416265,0.082875965,0.084656491,0.087085539
4.11701546,0.086224735,0.082383442,0.082883465,0.084680993,0.087087027
4.116198641,0.086251492,0.082375856,0.082888644,0.084708201,0.087103434
4.115382146,0.086286172,0.082396467,0.082895519,0.084738911,0.087132396
4.114565975,0.086327234,0.082441349,0.082907938,0.084773149,0.087168597
4.113748435,0.086371662,0.082500012,0.082928639,0.084808954,0.087205298
4.112934604,0.086415398,0.082558934,0.082957366,0.084843209,0.087236939
4.112117712,0.086454796,0.082604998,0.082990928,0.084871559,0.087259814
4.111302835,0.086487039,0.082629821,0.083023842,0.084890085,0.087272744
4.110488281,0.086510571,0.082631989,0.083050354,0.084896572,0.087276177
4.109674049,0.086524913,0.082617362,0.083066094,0.084891202,0.087271402
4.108860141,0.086530076,0.082596445,0.083070228,0.084876501,0.087259739
4.108046554,0.08652649,0.0825808,0.083065252,0.084856287,0.087243118
4.10723329,0.086514912,0.08257871,0.083056319,0.084834387,0.087224548
4.106418661,0.086497137,0.082593099,0.083049155,0.084813456,0.087209134
4.105606041,0.086475614,0.082620092,0.083047699,0.084794083,0.087203502
4.104793742,0.086453887,0.082651678,0.083053724,0.084775974,0.087214506
4.103981765,0.086435664,0.082678499,0.083065923,0.084758098,0.087246565
4.103170109,0.086423992,0.082692965,0.083081684,0.084740239,0.087298658
4.102358774,0.086420383,0.082691921,0.083097978,0.084723303,0.087363484
4.10154776,0.086423975,0.082677129,0.083112543,0.084708512,0.087427766
4.100737066,0.086432097,0.082653795,0.083124611,0.084696963,0.08747565
4.099925012,0.086441064,0.082628733,0.083133789,0.084688791,0.087493548
4.09911496,0.086447819,0.082607469,0.083139933,0.084683259,0.087474088
4.098305228,0.086451077,0.082592875,0.083142746,0.08467923,0.087418854
4.097495815,0.086452449,0.082584371,0.083141798,0.084676311,0.087337708
4.096686723,0.086455688,0.08257877,0.083137474,0.084676321,0.087245817
4.095877949,0.086465406,0.082571437,0.083131519,0.084682595,0.087158708
4.095069495,0.086485458,0.082558395,0.083126979,0.084699045,0.087088239
4.09426136,0.08651691,0.082537619,0.083127316,0.084728034,0.087039628
4.093451869,0.086557816,0.082509791,0.083134229,0.084768612,0.087011762
4.092644372,0.086602646,0.082479228,0.083146653,0.08481574,0.086999222
4.091837194,0.086644671,0.082453161,0.083159492,0.084861369,0.086995225
4.091030334,0.086677441,0.082440296,0.083165117,0.084896848,0.086994412
4.090223793,0.086696664,0.082449432,0.083155315,0.084915647,0.08699347
4.089417569,0.086701612,0.082486839,0.083124859,0.084915922,0.086991197
4.088611663,0.086694902,0.082554465,0.083073543,0.084900628,0.08698728
4.087804403,0.086681008,0.082648466,0.083007445,0.084875988,0.086981492
4.087000804,0.086665462,0.08275949,0.082937571,0.084849152,0.086973734
4.08619418,0.086652457,0.082874277,0.08287677,0.084824957,0.086965066
4.085389544,0.086644171,0.082978475,0.082836116,0.084804886,0.086958607
4.084585225,0.086640762,0.083059875,0.082822107,0.08478695,0.086959635
4.083781222,0.086640878,0.083111698,0.082835115,0.084767802,0.086974632
4.082977536,0.086642235,0.083133149,0.082870462,0.084744906,0.08700873
4.082174166,0.086642903,0.083130004,0.082920042,0.084718425,0.087063332
4.081371112,0.086641993,0.083111499,0.082975541,0.084691461,0.08713436
4.080566709,0.086639051,0.083087861,0.083030308,0.084668905,0.087212799
4.079764288,0.086634608,0.083066992,0.083080206,0.084655002,0.087286929
4.078962181,0.086629561,0.083052355,0.083123541,0.084651957,0.087345969
4.078160391,0.086624396,0.083043022,0.08315934,0.084658772,0.087383303
4.077358915,0.086619929,0.083034017,0.083186293,0.084672113,0.087398029
4.076557755,0.086616113,0.083019325,0.083202038,0.084687675,0.087394344
4.075756909,0.086612837,0.08299362,0.08320316,0.084702461,0.087379342
4.074956378,0.086609732,0.082954704,0.083186447,0.084715337,0.087359472
4.074154501,0.086606301,0.082904486,0.08315034,0.084727529,0.087338479
4.073354599,0.086602078,0.082848518,0.083096327,0.084741296,0.087316658
4.072555011,0.086596984,0.082794793,0.083029545,0.084758531,0.087292086
4.071755737,0.086591456,0.082751956,0.082958297,0.084780114,0.087262579
4.070956777,0.086586493,0.082727155,0.082892683,0.084805277,0.087227641
4.07015813,0.086583674,0.082724286,0.082842495,0.08483257,0.087189166
4.069359796,0.086584196,0.082743362,0.082814489,0.084860694,0.087150658
4.068561776,0.086589147,0.082780739,0.082810956,0.084889305,0.087115277
4.067762413,0.086598426,0.082830525,0.082829122,0.084918931,0.087084779
4.066965019,0.086611102,0.082885981,0.082861437,0.084950264,0.087058166
4.066167938,0.086625855,0.08294172,0.082898363,0.084983345,0.087033527
4.065371168,0.08664078,0.08299454,0.08293119,0.085016767,0.087009318
4.064574711,0.086654745,0.083044084,0.082954376,0.085047528,0.086986423
4.063778566,0.086667051,0.08309136,0.082967851,0.08507205,0.086969282
4.062982733,0.086677383,0.083138308,0.08297585,0.085087133,0.086964779
4.062185561,0.086685615,0.083185458,0.082985609,0.085091338,0.086980206
4.061390352,0.08669136,0.083231646,0.083003452,0.085085597,0.087020199
4.060595454,0.086694226,0.083273778,0.083031911,0.085073002,0.087084829
4.059800867,0.086694003,0.083307703,0.083068159,0.085058059,0.087168063
4.059006591,0.086691416,0.083329523,0.083104289,0.085045307,0.087259299
4.058212625,0.086688614,0.083336903,0.083129865,0.085038323,0.08734536
4.05741897,0.086688961,0.083329995,0.083135791,0.085038871,0.087413293
4.056625626,0.086696385,0.083311517,0.083117443,0.085046731,0.087453348
4.055832591,0.086713971,0.083286022,0.083076653,0.085059923,0.087460552
4.055038223,0.086742813,0.083259071,0.083020991,0.085075652,0.087435114
4.054245809,0.086780624,0.08323604,0.082961241,0.085090808,0.087382103
4.053453705,0.086822537,0.083221242,0.082907935,0.085102963,0.087310285
4.05266191,0.086861655,0.08321691,0.082868735,0.085111096,0.087230256
4.051870424,0.086891076,0.083222866,0.082846551,0.0851156,0.087153144
4.051079248,0.086905542,0.083236443,0.082840292,0.085118234,0.087088414
4.050288381,0.086902618,0.083252583,0.082846255,0.085121656,0.087042522
4.049497822,0.08688289,0.08326481,0.082860071,0.085128211,0.087018145
4.048705932,0.086849492,0.083266542,0.082878164,0.085138885,0.087013574
4.047915991,0.086807028,0.083252685,0.082898143,0.085152998,0.087023653
4.047126358,0.086760734,0.083221252,0.082917996,0.085167735,0.08704129
4.046337033,0.086715934,0.083174094,0.082935883,0.085179192,0.0870593
4.045548016,0.086677492,0.083116514,0.082949842,0.085183329,0.087072159
4.044759306,0.086649993,0.083056047,0.082958816,0.085177438,0.08707734
4.043970904,0.086637125,0.083000653,0.08296314,0.08516108,0.087075105
4.043181175,0.086640925,0.082956576,0.082965404,0.085136177,0.087067904
4.042395022,0.086660993,0.082927057,0.082969863,0.085106045,0.087059128
4.041605908,0.086693668,0.082912249,0.08298065,0.085074275,0.087051986
4.040818735,0.086732547,0.08290992,0.082999285,0.085043432,0.087048621
4.040031868,0.086769679,0.082916304,0.083023649,0.085013897,0.087049826
4.039245307,0.086797711,0.08292747,0.083047088,0.084984027,0.087054983
4.038459053,0.086812045,0.08293941,0.083061091,0.084951284,0.087062505
4.037673105,0.08681227,0.082948656,0.08305835,0.084912769,0.087069907
4.036887463,0.086802677,0.0829515,0.0830362,0.084867274,0.087073872
4.036100497,0.08679043,0.082944529,0.082998851,0.084815743,0.087070966
4.035315467,0.086783392,0.082925434,0.082956495,0.084761263,0.087057863
4.034530742,0.086787638,0.082893891,0.082922453,0.084708636,0.08703239
4.033746322,0.086805206,0.082852691,0.082908364,0.084663003,0.086994162
4.032962207,0.086833598,0.082807815,0.082919939,0.08462893,0.08694517
4.032178396,0.086866618,0.082767564,0.082955135,0.084609199,0.086889158
4.031394891,0.086896155,0.082740289,0.083004938,0.08460383,0.086831423
4.03061169,0.086914776,0.082731652,0.083056883,0.084610224,0.086777039
4.029827169,0.086917514,0.082742961,0.083099615,0.084623368,0.08673019
4.029044577,0.0869025,0.082770733,0.083126712,0.084636436,0.086693728
4.028262288,0.086871252,0.082807323,0.083137979,0.084642466,0.086669108
4.027480304,0.086827447,0.082844218,0.083138278,0.084635461,0.086657019
4.026698623,0.08677565,0.082874325,0.083134186,0.084612177,0.086657941
4.025917245,0.086720325,0.082894194,0.083130521,0.084573501,0.086671663
4.02513617,0.086664837,0.082904816,0.083127915,0.084524007,0.08669681
4.024355399,0.086611556,0.082909977,0.083122664,0.084472067,0.086729961
4.023573311,0.086562317,0.082914797,0.083108921,0.084427377,0.086765256
4.022793146,0.086518688,0.082923002,0.083081611,0.084399085,0.086794846
4.022013283,0.086482581,0.082935855,0.083039254,0.084393302,0.086810457
4.021233723,0.086456384,0.082952091,0.082985386,0.084411497,0.086805863
4.020454464,0.086442231,0.082968713,0.082927446,0.084449871,0.086778693
4.019675508,0.086441167,0.082982603,0.082874674,0.084500459,0.08673194
4.018896853,0.08645238,0.082991502,0.082835097,0.0845526,0.08667261
4.018116885,0.08647208,0.082994816,0.082813133,0.084595096,0.086609697
4.017340448,0.086494106,0.082992685,0.082808396,0.084618891,0.086551179
4.016561085,0.086510798,0.082985654,0.082816609,0.084618201,0.086501786
4.015783636,0.086515223,0.082973499,0.082830533,0.084591835,0.086461187
4.015006488,0.086503105,0.082955277,0.082842159,0.084542739,0.086425835
4.014229641,0.086474239,0.082929883,0.082844306,0.084477795,0.086390011
4.013453095,0.08643303,0.08289657,0.082831781,0.084406098,0.086349895
4.012676849,0.086387279,0.08285622,0.082802035,0.084337481,0.086304366
4.011900903,0.086345429,0.082811331,0.082755487,0.084280651,0.086256239
4.011123648,0.08631399,0.082765862,0.082695561,0.084241136,0.086210947
4.010348303,0.086295202,0.082724015,0.082628111,0.08422088,0.086174123
4.009573257,0.086285996,0.082689273,0.082560671,0.084217423,0.086149855
4.008798511,0.086279339,0.082663038,0.082501249,0.08422456,0.086138994
4.008024064,0.086266354,0.082644784,0.082456193,0.084234306,0.086139201
4.007249917,0.086239662,0.082631518,0.082428603,0.084238718,0.086145967
4.006476068,0.086195569,0.082619501,0.082417438,0.084232096,0.086154012
4.005702518,0.086135143,0.082604898,0.082417941,0.084212135,0.086158823
4.004927663,0.086063791,0.082584871,0.082422526,0.084180444,0.086157104
4.004154711,0.085989436,0.082558321,0.082423384,0.084141123,0.086146749
4.003382057,0.085920116,0.082525768,0.082414947,0.084099433,0.086126719
4.002609702,0.085862611,0.082488659,0.082395209,0.084059687,0.086096238
4.001837644,0.085820766,0.082449086,0.082366106,0.084023786,0.086055166
4.001065884,0.085795883,0.08240857,0.082332575,0.083990964,0.086004563
4.000294422,0.085787138,0.082368003,0.082300086,0.0839582,0.085946435
3.999523257,0.085791902,0.082327633,0.082272768,0.083921654,0.085884306
3.99875079,0.085806594,0.08228752,0.082252015,0.083877948,0.085821933
3.99798022,0.085826641,0.082247669,0.082235918,0.083825332,0.085762773
3.997209947,0.085846859,0.082208905,0.082220801,0.083764065,0.085708071
3.996439971,0.085862269,0.082172674,0.08220221,0.083695658,0.085657126
3.995670292,0.085868492,0.082140373,0.082176763,0.083622279,0.085606835
3.994900908,0.085863164,0.082112843,0.082142753,0.083546068,0.085553665
3.994131822,0.085846826,0.082089515,0.082100274,0.083468243,0.085495152
3.993361436,0.085822152,0.082068182,0.082050095,0.083389547,0.085431627
3.992594536,0.085793815,0.082045071,0.081992663,0.083310357,0.085366247
3.991824743,0.085766173,0.082015847,0.081927392,0.083231484,0.085304318
3.99105684,0.08574171,0.081976217,0.081852618,0.083154135,0.085250912
3.990289232,0.08571989,0.081923581,0.081766152,0.083080334,0.085208482
3.98952192,0.085696318,0.081856993,0.0816669,0.083011768,0.085174928
3.988754902,0.08566453,0.081778129,0.081555637,0.082949485,0.085143627
3.98798818,0.085617332,0.081690632,0.081435927,0.082893114,0.085104898
3.987221752,0.085549149,0.081599571,0.081314173,0.082841004,0.085048899
3.986454029,0.085458369,0.081510452,0.081197779,0.082790312,0.084969125
3.985688191,0.085347955,0.081428536,0.08109421,0.082738288,0.08486506
3.984922647,0.08522571,0.081357688,0.081008567,0.082682692,0.084742828
3.984157397,0.085102729,0.08130015,0.080942046,0.082622852,0.084613793
3.98339244,0.084991607,0.081255434,0.080891595,0.082559324,0.084491536
3.982627778,0.084903599,0.08122053,0.080850247,0.082493497,0.08438791
3.981863409,0.084846752,0.081190439,0.080808784,0.082426238,0.084309967
3.981099333,0.084823387,0.081158944,0.080758487,0.082357078,0.084257797
3.980333966,0.084830213,0.081120187,0.080693114,0.082284143,0.084225423
3.979570477,0.084857942,0.081070111,0.080610799,0.082204034,0.084202198
3.978807281,0.084893827,0.081007663,0.080514475,0.082113868,0.084176502
3.978044377,0.084923627,0.080934606,0.080410738,0.082012485,0.084138101
3.977281767,0.084934808,0.080855412,0.080307907,0.081902257,0.084081044
3.976519448,0.084919117,0.080775492,0.080213325,0.081789202,0.084004071
3.975757422,0.084873919,0.080699811,0.080130915,0.081682231,0.083910485
3.974995687,0.08480233,0.080631778,0.080060531,0.081590771,0.08380692
3.974234245,0.084712404,0.08057266,0.079997878,0.081522086,0.083701709
3.973471515,0.084614614,0.08052194,0.079936693,0.081478889,0.08360266
3.972710656,0.08451993,0.080477873,0.079870799,0.08145812,0.083516523
3.971950088,0.084437696,0.080438425,0.079797256,0.081451735,0.083447031
3.971189812,0.08437434,0.080401203,0.07971669,0.081448372,0.083395043
3.970429827,0.084332959,0.080363727,0.079634066,0.081436978,0.0833585
3.969670132,0.084313245,0.080323554,0.079556558,0.081409075,0.083333066
3.968910728,0.084311523,0.080278003,0.07949157,0.081360856,0.083313455
3.968151615,0.084321803,0.080225138,0.079444037,0.081293099,0.083295281
3.967391218,0.084336559,0.080164229,0.079415215,0.081209637,0.083276089
3.966632686,0.084347638,0.080096725,0.079402048,0.081115982,0.083256511
3.965874444,0.084348404,0.08002645,0.079398148,0.081017412,0.083239772
3.965116491,0.084334909,0.079958716,0.079395563,0.080918527,0.083230919
3.964358828,0.084306967,0.079899058,0.079386787,0.080823228,0.083234385
3.963601455,0.084268583,0.079851402,0.079366368,0.080735854,0.083252542
3.962844371,0.084226503,0.079817347,0.079332021,0.080661589,0.083283913
3.962086007,0.08418817,0.079795486,0.079284749,0.080606499,0.083323363
3.961329501,0.084159718,0.079782463,0.079228179,0.080575638,0.083362849
3.960573285,0.084143279,0.079774376,0.079168093,0.080571643,0.08339344
3.959817357,0.084136755,0.079768112,0.079110998,0.080592755,0.083407284
3.959061718,0.084134703,0.079761722,0.0790632,0.080632869,0.083399149
3.958306367,0.084129821,0.079754511,0.079030114,0.080681902,0.083367519
3.957551305,0.084116158,0.079746091,0.079015057,0.080729197,0.083314191
3.95679653,0.084090141,0.079735679,0.079018938,0.080765675,0.083244045
3.956040478,0.084052165,0.079722087,0.079039702,0.080786484,0.083163842
3.95528628,0.084005603,0.079704464,0.079072272,0.080791778,0.08308103
3.954532369,0.083955906,0.079683713,0.079109569,0.080785244,0.083002829
3.953778745,0.083908843,0.079663339,0.079143046,0.080772124,0.082934878
3.953025408,0.083869229,0.079649457,0.079164831,0.08075682,0.082880517
3.952272359,0.083840979,0.079649686,0.079168819,0.080741477,0.082840536
3.951519596,0.083826811,0.079670533,0.079151971,0.080725732,0.082813187
3.95076712,0.083828569,0.079715289,0.079115181,0.080708351,0.082795544
3.950014931,0.083847552,0.079782364,0.07906256,0.080688843,0.08278484
3.949261468,0.083884122,0.079865064,0.079000888,0.080669116,0.082780218
3.948509852,0.083936977,0.079953493,0.078938395,0.080653312,0.082783443
3.947758522,0.084002874,0.080036808,0.07888293,0.080647243,0.082798118
3.947007478,0.08407682,0.080105561,0.078841407,0.080655897,0.082828448
3.946256719,0.084152355,0.080153057,0.078818792,0.080682195,0.08287613
3.945506246,0.084222803,0.080175863,0.078817512,0.080725045,0.082938633
3.944756058,0.084282569,0.080173155,0.078837819,0.080780106,0.083008557
3.944006156,0.08432765,0.080145534,0.078877282,0.080840851,0.08307525
3.943254983,0.084356196,0.080095415,0.078931452,0.080899927,0.083128222
3.942505652,0.084368323,0.080027095,0.078994512,0.080950724,0.083160324
3.941756604,0.08436572,0.079947823,0.079059579,0.080988052,0.083170937
3.941007842,0.084351196,0.079868418,0.079120283,0.081008167,0.083165507
3.940259364,0.084329038,0.079802165,0.079171768,0.081008472,0.083153598
3.93951117,0.084304074,0.07976335,0.079211633,0.080987401,0.083144803
3.93876326,0.08428168,0.07976304,0.079240237,0.080945252,0.083144938
3.938014083,0.084266838,0.079806518,0.079260703,0.080884358,0.083154237
3.937266742,0.084263295,0.079890647,0.079277233,0.080810334,0.083167683
3.936519684,0.084272419,0.080003997,0.079294167,0.080731825,0.08317846
3.935772909,0.084293111,0.08012927,0.079314416,0.080659657,0.083181386
3.935026418,0.084321994,0.080247364,0.079338329,0.080604757,0.083175968
3.93428021,0.084354715,0.080342101,0.079364345,0.080576131,0.083166335
3.933534284,0.084386982,0.080403723,0.079389454,0.080578572,0.083159588
3.932788642,0.084416179,0.080430636,0.079410626,0.080611556,0.083161776
3.932041736,0.084441629,0.080428451,0.079426489,0.080669462,0.083174884
3.93129666,0.084464352,0.080407573,0.079437367,0.080742828,0.083195544
3.930551865,0.084486146,0.080379113,0.079445519,0.080820136,0.08321658
3.929807353,0.084508621,0.080351979,0.079453941,0.080890592,0.083230181
3.929063123,0.084532242,0.080331047,0.07946484,0.08094555,0.08323221
